Affiliate_id,Affiliate_name,City,State,Country,Latitude,Longitude
11178,Massive CrossFit,Sydney,NSW,Australia,-34.0178,151.01
12517,CrossFit Active,Sydney,NSW,Australia,-33.8147,151.1913
12999,CrossFit Mosman High,Sydney,NSW,Australia,,
14151,CrossFit 2010,Sydney,NSW,Australia,-33.8784,151.2114
14822,CrossFit Kia Kaha,Sydney,NSW,Australia,-33.9493,151.2473
16029,CrossFit Never Quit,Sydney,NSW,Australia,-33.9383,150.8812
19478,CrossFit PINC,Sydney,NSW,Australia,-33.6736,151.3058
20350,BHD CrossFit,Sydney,NSW,Australia,-33.7531,150.8562
20656,Flat White CrossFit,Sydney,NSW,Australia,-33.8249,151.0915
9586,Snake CrossFit,Tamworth,NSW,Australia,-31.0956,150.9037
15158,CrossFit 2340,Tamworth,NSW,Australia,-31.0972,150.9012
20687,Demon CrossFit,Tamworth,NSW,Australia,-31.0935,150.8938
4411,G Force CrossFit,Taren Point,NSW,Australia,-34.0208,151.1208
6782,CrossFit RadaR,Taylors Beach,NSW,Australia,-32.7477,152.0729
3777,CrossFit Tea Gardens,Tea Gardens,NSW,Australia,-32.646,152.146
7958,CrossFit Living The Dream,Thornleigh,NSW,Australia,-33.7222,151.086
13735,CrossFit Minerva,Tuggerah,NSW,Australia,-33.3053,151.4183
9420,CrossFit Tumut,Tumut,NSW,Australia,-35.3007,148.22
3135,CrossFit Border,Tweed Heads South,NSW,Australia,-28.2016,153.5399
8392,CrossFit Ulladulla,Ulladulla,NSW,Australia,-35.3695,150.4604
17667,CrossFit Reclaim,Unanderra,NSW,Australia,-34.4527,150.8454
10333,CrossFit Bawn,Villawood Sydney,NSW,Australia,-33.879,150.9781
2752,CrossFit Punisher,"Voyager Point, Sydney",NSW,Australia,-33.9605,150.9685
1585,CrossFit Victus,Wagga Wagga,NSW,Australia,-35.1233,147.3785
16447,CrossFit Wagga,Wagga Wagga,NSW,Australia,-35.1326,147.3578
17206,CrossFit 2650,Wagga Wagga,NSW,Australia,-35.1235,147.341
17821,CrossFit Morph,Wagga Wagga,NSW,Australia,-35.1237,147.384
6072,CrossFit Waratah Campus,Waratah,NSW,Australia,,
8296,CrossFit VFL,Warners Bay,NSW,Australia,-32.963,151.6604
19719,CrossFit Salt Shed,Warriewood,NSW,Australia,-33.6791,151.2893
1627,CrossFit Ignite Sydney,Waterloo,NSW,Australia,-33.8995,151.2089
17436,CrossFit Wauchope,Wauchope,NSW,Australia,-31.4932,152.7333
3151,CrossFit Gosford,West Gosford,NSW,Australia,-33.4225,151.3171
20515,CrossFit LookHappy,West Gosford,NSW,Australia,-33.4158,151.323
1196,CrossFit Freaks,Wetherill Park,NSW,Australia,-33.8428,150.9234
12889,Wetherill Park CrossFit,Wetherill Park,NSW,Australia,-33.851,150.8888
3746,CrossFit Raw Commando,Whitebridge,NSW,Australia,-32.9873,151.6969
9286,CrossFit JAK Elite,Wollongong,NSW,Australia,-34.4359,150.8962
20324,CrossFit Woolgoolga,Woolgoolga,NSW,Australia,-30.1252,153.1924
20865,King Tide CrossFit,Woolgoolga,NSW,Australia,-30.1225,153.1941
17641,CrossFit Encircle,Woy Woy,NSW,Australia,-33.4927,151.3202
13180,Clarence Valley CrossFit,Yamba,NSW,Australia,-29.4378,153.3603
18334,CrossFit Alice Springs,ALICE SPRINGS,NT,Australia,-23.6948,133.8619
18462,Central Outback CrossFit,Alice Springs,NT,Australia,-23.6968,133.877
1709,CrossFit Territory,Palmerston,NT,Australia,-12.4767,130.9912
1363,CrossFit Darwin,The Gardens,NT,Australia,-12.4516,130.8382
17013,CrossFit Tindal,Tindal,NT,Australia,,
6253,CrossFit Top End,Winnellie,NT,Australia,-12.4302,130.902
19282,CrossFit Abode,Winnellie,NT,Australia,-12.4316,130.8607
19727,CrossFit Palmerston,Yarrawonga,NT,Australia,-12.4764,130.9878
10811,CrossFit Bounce,Arundel,QLD,Australia,-27.9319,153.3692
14432,CrossFit RI,Ashmore,QLD,Australia,-27.9782,153.3894
10807,CrossFit HBZ,Atherton,QLD,Australia,-17.2546,145.4748
11620,CrossFit Unrest,Beenleigh,QLD,Australia,-27.7235,153.2169
20204,CrossFit Fenrir,Beenleigh,QLD,Australia,-27.7153,153.1819
1956,CrossFit 4551,Bells Creek,QLD,Australia,-26.7851,153.0644
15411,CrossFit Grunt,Biloela,QLD,Australia,-24.4049,150.5082
5968,CrossFit Ruthless,Boondall,QLD,Australia,-27.3624,153.0517
10767,CrossFit Torian,Bowen Hills,QLD,Australia,-27.4459,153.0358
9404,CrossFit Tannum Sands,Boyne Island,QLD,Australia,-23.961,151.3289
1532,CrossFit Brendale,Brendale,QLD,Australia,-27.3169,152.9872
12051,CrossFit Bribie Island,Bribie Island,QLD,Australia,-27.0793,153.1792
269,CrossFit Roar,Brisbane,QLD,Australia,-27.415,153.0158
2886,AJ CrossFit,Brisbane,QLD,Australia,-27.4955,153.0878
3619,CrossFit Mitchelton,Brisbane,QLD,Australia,-27.4126,152.9809
5275,CrossFit Verge,Brisbane,QLD,Australia,-27.3892,152.9626
6016,CrossFit Woolloongabba,Brisbane,QLD,Australia,-27.4885,153.0289
6324,CrossFit Mad Skills,Brisbane,QLD,Australia,-27.5311,153.2243
8314,City 4051 CrossFit,Brisbane,QLD,Australia,-27.4273,153.0054
9476,CrossFit Geebung 4034,Brisbane,QLD,Australia,-27.3661,153.0531
9580,CrossFit Dux,Brisbane,QLD,Australia,-27.4554,153.0076
10093,CrossFit 4000,Brisbane,QLD,Australia,-27.4657,153.0281
11774,CrossFit 4178,Brisbane,QLD,Australia,-27.4417,153.1438
12541,CrossFit Disposition,Brisbane,QLD,Australia,-27.5134,152.9754
16068,CrossFit Flawless,Brisbane,QLD,Australia,-27.6048,152.933
16943,CrossFit SPEED,Brisbane,QLD,Australia,-27.2276,153.0024
18017,Milton CrossFit,Brisbane,QLD,Australia,-27.4693,153.0076
18048,SPS CrossFit 4036,Brisbane,QLD,Australia,,
19961,CrossFit Kova,Brisbane,QLD,Australia,-27.4311,153.0434
19965,CrossFit Neuro,Brisbane,QLD,Australia,-27.4611,153.0211
17699,CrossFit Underground,Browns Plains,QLD,Australia,-27.6628,153.0487
7989,Wide Bay CrossFit,Bundaberg,QLD,Australia,-24.8731,152.3415
15813,Ariston CrossFit,Bundaberg,QLD,Australia,-24.8945,152.3255
18209,CrossFit United Bundaberg,Bundaberg,QLD,Australia,-24.8719,152.3476
473,CrossFit Reebok Gold Coast,Bundall,QLD,Australia,-28.0076,153.4015
5330,CrossFit Burleigh,Burleigh Heads,QLD,Australia,-28.1131,153.4328
9043,Live Elite CrossFit,Burleigh Heads,QLD,Australia,-28.1071,153.4211
9361,CrossFit 505,Burpegnary,QLD,Australia,-27.1561,152.9729
14738,CrossFit Duality,Caboolture South,QLD,Australia,-27.0973,152.9522
4232,CrossFit HBZ 4870,Cairns,QLD,Australia,-16.9393,145.7511
8777,CrossFit Dungeon,Cairns,QLD,Australia,-16.9149,145.7448
8815,Marlin Coast CrossFit,Cairns,QLD,Australia,-16.821,145.6919
20922,CrossFit North 16145,Cairns,QLD,Australia,-16.9419,145.7615
21258,Fair Dinkum CrossFit,Cairns,QLD,Australia,-17.0005,145.7416
10188,CrossFit Iron Lion,Caloundra West,QLD,Australia,-26.7946,153.1104
13817,CrossFit Sunshine Coast,Caloundra West,QLD,Australia,-26.7967,153.1125
20299,CrossFit Vixens,Caloundra West,QLD,Australia,-26.7907,153.1099
3859,CrossFit Boss,Capalaba,QLD,Australia,-27.5316,153.2019
10743,AJ CrossFit East,Cleveland,QLD,Australia,-27.5446,153.2515
12502,CrossFit Barrage,Cleveland,QLD,Australia,-27.5242,153.2544
3235,CrossFit Townsville,Condon,QLD,Australia,-19.3202,146.7257
13369,CrossFit Cool Town,Coolum Beach,QLD,Australia,-26.5233,153.0628
933,CrossFit Brisbane,Coorparoo,QLD,Australia,-27.49,153.0536
11558,CrossFit Coorparoo,Coorparoo,QLD,Australia,-27.4931,153.0557
9204,CrossFit Take Charge,Currajong,QLD,Australia,-19.271,146.7776
18559,CrossFit Currumbin,Currumbin Waters,QLD,Australia,-28.1514,153.4719
4796,CrossFit Dalby,Dalby,QLD,Australia,-27.1767,151.27
2770,CrossFit Foxes,Darra,QLD,Australia,-27.559,152.9491
13653,CrossFit Electrify,Dinmore,QLD,Australia,-27.6001,152.8346
15334,CrossFit 4009,Eagle Farm,QLD,Australia,-27.4313,153.084
14349,CrossFit Vivid,Emerald,QLD,Australia,-23.5236,148.1481
20002,CrossFit 4720,Emerald,QLD,Australia,-23.5581,148.1744
20276,CrossFit Larrikins,Everton Hills,QLD,Australia,-27.3902,152.9725
12812,Little CrossFit,Geebung,QLD,Australia,-27.365,153.0469
13770,CrossFit Gladstone,Gladstone,QLD,Australia,-23.8414,151.2427
15549,CrossFit Escape,Gladstone,QLD,Australia,-23.8447,151.2491
17748,Andfit CrossFit 2,Gold Coast,QLD,Australia,-28.1,153.4047
21135,CrossFit Evexia,Gold Coast,QLD,Australia,-28.1492,153.4705
15916,CrossFit Release,Gympie,QLD,Australia,-26.2211,152.6891
20676,CrossFit Sana,Hendra,QLD,Australia,-27.4111,153.076
16131,Fraser Coast CrossFit,Hervey Bay,QLD,Australia,-25.2852,152.8266
9834,CrossFit Highfields,Highfields,QLD,Australia,-27.4382,151.9312
16751,CrossFit Innisfail,Innisfail,QLD,Australia,-17.5255,146.0275
20376,The People's Gym CrossFit,Ipswich,QLD,Australia,-27.5759,152.7047
20419,CrossFit Ipswich,Ipswich,QLD,Australia,-27.6436,152.7629
11490,CrossFit Flourish,Jimboomba,QLD,Australia,-27.8247,153.0303
18436,CrossFit Output,Kirwan,QLD,Australia,-19.3002,146.7337
20348,AcesUp CrossFit,Kunda Park,QLD,Australia,-26.6685,153.0281
20385,CrossFit Nook,Kunda Park,QLD,Australia,-26.6689,153.0278
3860,CrossFit 189,Logan City,QLD,Australia,-27.6773,153.0784
3766,CrossFit Loganholme,Loganholme,QLD,Australia,-27.6808,153.1962
1270,CrossFit Mackay,Mackay,QLD,Australia,-21.1445,149.1966
16885,CrossFit 4740,Mackay,QLD,Australia,-21.1444,149.1765
3306,CrossFit Logic,Marcoola,QLD,Australia,-26.6081,153.0841
13907,CrossFit HBZ 4880,Mareeba,QLD,Australia,-16.9943,145.4243
2869,CrossFit Maroochydore,Maroochydore,QLD,Australia,-26.67,153.0905
10166,CrossFit Contessa,Maroochydore,QLD,Australia,-26.6702,153.0877
21078,CrossFit Movida,Maroochydore,QLD,Australia,-26.6679,153.0929
11665,CrossFit Haapu,Mermaid Beach,QLD,Australia,-28.0405,153.4316
5515,CrossFit Babes Miami,Miami,QLD,Australia,-28.0642,153.4359
5125,Ultra CrossFit,Milton,QLD,Australia,-27.4666,153.0057
4494,CrossFit Caloundra,Moffat Beach,QLD,Australia,-26.791,153.1302
14343,Boutique Athletic CrossFit,Molendinar,QLD,Australia,-27.9774,153.3561
2368,CrossFit Mooloolaba,Mooloolaba,QLD,Australia,-26.6829,153.1223
21017,CrossFit Sisyphus,Mooloolaba,QLD,Australia,-26.6762,153.107
18382,Moranbah CrossFit,Moranbah,QLD,Australia,-22.0051,148.0566
2218,CrossFit Crossaxed,Morningside,QLD,Australia,-27.4541,153.0733
1583,CrossFit The Stables,Mountain Creek,QLD,Australia,-26.6907,153.1042
11270,CrossFit Mt Isa,Mt Isa,QLD,Australia,-20.7426,139.4893
11399,DropBear CrossFit,Nambour,QLD,Australia,-26.6168,152.97
3701,CrossFit 4504,Narangba,QLD,Australia,-27.2066,152.9813
13387,CrossFit Might,Narangba,QLD,Australia,-27.1998,153.0096
16299,CrossFit Personal Best,Nerang,QLD,Australia,-27.9876,153.3331
12138,CrossFit Newstead,Newstead,QLD,Australia,-27.4531,153.0417
15853,CrossFit Da Fonz,Newstead,QLD,Australia,-27.4452,153.0441
16458,CrossFit 4566,Noosa,QLD,Australia,-26.4016,153.0653
3115,CrossFit Noosa,Noosaville,QLD,Australia,-26.413,153.0461
2032,CrossFit Western Front,North Ipswich,QLD,Australia,-27.608,152.761
8216,CrossFit 4701,North Rockhampton,QLD,Australia,-23.3456,150.5213
2067,Wiser 1 CrossFit,North Tivoli,QLD,Australia,-27.5765,152.785
4030,CrossFit Desire,Northgate,QLD,Australia,-27.3876,153.0684
18518,CrossFit 4401,Oakey,QLD,Australia,-27.4334,151.7199
4846,CrossFit Tempered Ormeau,Ormeau,QLD,Australia,-27.7815,153.2576
1006,CrossFit Southeast Queensland,Ormiston,QLD,Australia,-27.5211,153.2569
6699,CrossFit 4115,Parkinson,QLD,Australia,-27.6398,153.0386
16409,CrossFit 4165,Redland Bay,QLD,Australia,-27.6244,153.2836
4722,REPS CrossFit Cairns,Redlynch,QLD,Australia,-16.9256,145.6946
8308,CrossFit Kanga,Richlands,QLD,Australia,-27.5877,152.9587
3370,CrossFit Rockhampton,Rockhampton,QLD,Australia,-23.3817,150.5164
6333,CrossFit CQ,Rockhampton,QLD,Australia,-23.3779,150.5065
19165,CrossFit Moreton Bay,rothwell,QLD,Australia,-27.2197,153.0622
2966,CrossFit King,Salisbury,QLD,Australia,-27.5448,153.0338
20242,CrossFit Lucid,Samford Valley,QLD,Australia,-27.3696,152.8873
18812,CrossFit 4017,Sandgate,QLD,Australia,-27.3195,153.0579
2488,CrossFit Rocks,Seventeen Mile Rocks,QLD,Australia,-27.5396,152.9571
2888,CrossFit Arena,Slacks Creek,QLD,Australia,-27.6241,153.1236
5573,CrossFit Staunch,Slacks Creek,QLD,Australia,-27.6201,153.1258
268,CrossFit Broadbeach,Southport,QLD,Australia,-27.9706,153.3924
2555,CrossFit Urban Energy,Southport,QLD,Australia,-27.9671,153.4041
3449,CrossFit Gympie,Southside,QLD,Australia,-26.2045,152.6419
3473,CrossFit Nitro,Sumner,QLD,Australia,-27.5602,152.9372
2510,CrossFit Resolve,Teneriffe,QLD,Australia,-27.4529,153.0463
4762,CrossFit Confront,Toowoomba,QLD,Australia,-27.5552,151.955
13819,CrossFit Coraggio,Toowoomba,QLD,Australia,-27.5543,151.9502
19941,CrossFit Toowoomba,Toowoomba,QLD,Australia,-27.5419,151.9515
893,CrossFit North Queensland,Townsville,QLD,Australia,-19.266,146.7866
2893,Strand CrossFit,Townsville,QLD,Australia,-19.254,146.8204
8835,CrossFit 4810,Townsville,QLD,Australia,-19.2628,146.8164
20801,CrossFit Tropics,Townsville,QLD,Australia,-19.2348,146.6995
223,CrossFit Alive,Upper Coomera,QLD,Australia,-27.8528,153.3041
10202,CrossFit Magnetic,Upper Mt Gravatt,QLD,Australia,-27.5525,153.0724
1750,Coastal CrossFit Queensland,Warana,QLD,Australia,-26.7239,153.1284
10376,CrossFit 4370,Warwick,QLD,Australia,-28.2176,152.0327
9389,CrossFit Zenergy,Windsor,QLD,Australia,-27.437,153.0259
13164,CrossFit P4P,"Woolloongabba, Brisbane",QLD,Australia,-27.4905,153.0381
12017,CrossFit 786,Yamanto,QLD,Australia,-27.6504,152.7394
13833,CrossFit Capcoast,Yeppoon,QLD,Australia,-23.1362,150.739
13734,Wolfe Den CrossFit 4802,Cannonvale,Queensland,Australia,-20.2861,148.6734
5764,CrossFit Mode,Adelaide,SA,Australia,-34.9257,138.5917
10019,CrossFit Iron Mill,Adelaide,SA,Australia,-34.909,138.6844
10599,CrossFit Esplanade,Adelaide,SA,Australia,-35.1388,138.4734
18298,MesoMorph CrossFit,Adelaide,SA,Australia,-34.9951,138.5758
18667,CrossFit Fallen,Adelaide,SA,Australia,-34.8504,138.5099
18002,CrossFit 5451,Auburn,SA,Australia,-34.0259,138.6811
6620,CrossFit Flinders Uni,Bedford park,SA,Australia,,
9893,CrossFit Riverland,Berri,SA,Australia,-34.2452,140.6207
14406,CrossFit Beach Mode,Brighton,SA,Australia,-34.9973,138.5211
4544,CrossFit Tenacity,Edwardstown,SA,Australia,-34.9881,138.5721
2428,CrossFit Northern Adelaide,Elizabeth South,SA,Australia,-34.7412,138.6606
11566,CrossFit Fornix,Golden Grove,SA,Australia,-34.7886,138.7095
4695,CrossFit TRG,Green Fields,SA,Australia,-34.7971,138.6077
3898,CrossFit Down Under,Holden Hill,SA,Australia,-34.8465,138.6764
15043,CrossFit Two Nine Two,Marleston,SA,Australia,-34.9454,138.571
13392,CrossFit Lactic,Modbury,SA,Australia,-34.8215,138.6826
7288,Hilltop CrossFit,Mount Barker,SA,Australia,-35.0693,138.8658
3453,Blue Lake CrossFit,Mount Gambier,SA,Australia,-37.8351,140.7866
5799,CrossFit Brawn,North Plympton,SA,Australia,-34.9598,138.54
17938,CrossFit East Adelaide,NORWOOD,SA,Australia,-34.9162,138.6238
18548,CrossFit 5000,Pooraka,SA,Australia,-34.8193,138.6358
11367,CrossFit Port Augusta,Port Augusta,SA,Australia,-32.5106,137.7867
4786,CrossFit Port Lincoln,Port Lincoln,SA,Australia,-34.7245,135.8609
19693,CrossFit Eyre,Port Lincoln,SA,Australia,-34.7297,135.8586
18983,CrossFit Renmark,Renmark,SA,Australia,-34.1778,140.7413
10424,V2 CrossFit,St Marys,SA,Australia,-35.0049,138.5761
16432,CrossFit Barossa,Tanunda,SA,Australia,-34.5166,138.9698
9958,CrossFit Victor Harbor,Victor Harbor,SA,Australia,-35.5228,138.6499
474,CrossFit Adelaide,Welland,SA,Australia,-34.9101,138.5608
6038,CrossFit Proficient,Windsor Gardens,SA,Australia,-34.8681,138.647
1804,CrossFit Loaded,Woodcroft,SA,Australia,-35.1095,138.5472
3325,CrossFit MSD,Burnie,TAS,Australia,-41.0585,145.8742
11324,CrossFit Devonport,Devonport,TAS,Australia,-41.18,146.3367
20075,CrossFit Somatic,Devonport,TAS,Australia,-41.1819,146.3617
248,CrossFit 42 South,Hobart,TAS,Australia,-42.8763,147.3252
10215,CrossFit Levitate,Invermay,TAS,Australia,-41.4154,147.1338
2872,CrossFit Works CFWX,Kingston,TAS,Australia,-42.9693,147.3136
4189,CrossFit Launceston,Launceston,TAS,Australia,-41.4449,147.1378
7178,CrossFit Agema,Launceston,TAS,Australia,-41.4532,147.1444
16616,LC CrossFit,Launceston,TAS,Australia,,
5719,CrossFit Resonate,MOONAH,TAS,Australia,-42.8422,147.2908
34,CrossFit Colossus,Mornington,TAS,Australia,-42.8581,147.3927
13095,CrossFit 3018,Altona,VIC,Australia,-37.8608,144.8066
9799,CrossFit Balaclava,Balaclava,VIC,Australia,-37.8697,144.9945
7655,PerFit CrossFit Ballarat,Ballarat,VIC,Australia,-37.5419,143.858
19966,CrossFit Bayswater,Bayswater North,VIC,Australia,-37.8227,145.2961
4543,CrossFit Anarchy,Bendigo,VIC,Australia,-36.7695,144.2677
9096,CrossFit UFT,Berwick,VIC,Australia,-38.0358,145.3368
3905,CrossFit Blackburn,Blackburn,VIC,Australia,-37.8211,145.162
15599,KJoy Test CrossFit,Bonny Doon,VIC,Australia,,
3786,CrossFit Box Hill,Box Hill South,VIC,Australia,-37.8347,145.132
20836,CrossFit Braybrook,Braybrook,VIC,Australia,-37.7757,144.8489
6314,CrossFit Moreland,Brunswick,VIC,Australia,-37.7678,144.9582
7698,Buninyong CrossFit,Buninyong,VIC,Australia,-37.6629,143.8833
11906,CrossFit Carnegie,Carnegie,VIC,Australia,-37.8893,145.0562
1348,Reebok CrossFit Frankston,Carrum Downs,VIC,Australia,-38.0997,145.1581
830,CrossFit Melbourne,Caulfield South,VIC,Australia,-37.8876,145.0278
3560,CrossFit 121,Cheltenham,VIC,Australia,-37.9708,145.0853
20367,Live Right CrossFit,Cheltenham,VIC,Australia,-37.9581,145.0395
18726,CrossFit Cobram,Cobram,VIC,Australia,-35.9197,145.6395
15221,CrossFit Turmoil,Coburg North,VIC,Australia,-37.7328,144.956
4821,CrossFit Collingwood,Collingwood,VIC,Australia,-37.806,144.9901
15325,CrossFit Craigieburn,Craigieburn,VIC,Australia,-37.6118,144.9504
5391,CrossFit Cranbourne,Cranbourne,VIC,Australia,-38.1146,145.287
15066,CrossFit Dandenong,Dandenong,VIC,Australia,-38.0099,145.2248
19757,Daylesford CrossFit,Daylesford,VIC,Australia,-37.3404,144.1523
10718,Sovereign City CrossFit,Delacombe,VIC,Australia,-37.5752,143.806
13487,CrossFit Docklands,Docklands,VIC,Australia,-37.8212,144.9451
16303,CrossFit Dromana,Dromana,VIC,Australia,-38.3389,144.9879
4575,CrossFit Dauntless,East Bendigo,VIC,Australia,-36.7529,144.3098
16536,CrossFit EDSC,East Doncaster,VIC,Australia,,
15516,CrossFit Rapt,Echuca,VIC,Australia,-36.1395,144.7579
10275,PFC CrossFit 3076,Epping,VIC,Australia,-37.6452,145.0219
11464,Body Revival CrossFit,Epping,VIC,Australia,-37.6567,145.0197
5519,CrossFit by Design,Epsom,VIC,Australia,,
1732,CrossFit Geelong,Geelong,VIC,Australia,-38.16,144.3394
9998,CrossFit Flatline,Geelong,VIC,Australia,-38.1387,144.3551
17063,Lion Kingdom CrossFit,Geelong,VIC,Australia,-38.1834,144.3689
17072,CrossFit Grovedale,Grovedale,VIC,Australia,-38.1965,144.3457
9053,CrossFit Hallam,Hallam,VIC,Australia,-38.014,145.2603
3075,EMP CrossFit,Hamilton,VIC,Australia,-37.7288,142.0047
18272,CrossFit Hastings,Hastings,VIC,Australia,-38.2952,145.1918
1351,CrossFit Red Bluff,Highett,VIC,Australia,-37.9523,145.0305
6548,CrossFit 25,Huntingdale,VIC,Australia,-37.9094,145.1073
6563,CrossFit Calder,Keilor East,VIC,Australia,-37.7346,144.8541
13906,CrossFit Verde,Keysborough,VIC,Australia,-38.0167,145.1848
17856,CrossFit Shepparton,Kialla,VIC,Australia,-36.4103,145.393
5743,CrossFit Knoxfield,"Knoxfield, Melbourne",VIC,Australia,-37.8948,145.2546
4665,CrossFit Korumburra,Korumburra,VIC,Australia,-38.4279,145.817
10611,CrossFit Langwarrin,Langwarrin,VIC,Australia,-38.1449,145.174
14227,CrossFit Henley,Maddingley,VIC,Australia,-37.6903,144.421
19555,CrossFit 3340,Maddingley,VIC,Australia,-37.6874,144.4398
2495,JT's CrossFit,Malvern,VIC,Australia,-37.8606,145.0289
16247,CrossFit 3438,Melborne,VIC,Australia,-37.462,144.6044
143,CrossFit Diamond Valley,Melbourne,VIC,Australia,-37.7204,145.1381
2633,CrossFit Soul Rebel Greensborough,Melbourne,VIC,Australia,-37.7107,145.1126
3946,CrossFit VLT,Melbourne,VIC,Australia,-37.8133,144.9601
5206,CrossFit North Carlton,Melbourne,VIC,Australia,-37.7913,144.9723
5368,CrossFit Hawthorn East,Melbourne,VIC,Australia,-37.8232,145.0464
7194,CrossFit VSC,Melbourne,VIC,Australia,-37.7992,144.9345
8035,CrossFit RTC,Melbourne,VIC,Australia,-37.8033,144.8949
8182,CrossFit Metal Therapy,Melbourne,VIC,Australia,-37.8185,144.8381
9504,CrossFit CBD,Melbourne,VIC,Australia,-37.8105,144.9691
9679,CrossFit Croydon,Melbourne,VIC,Australia,-37.7922,145.2851
11679,CrossFit VLT Airport West,Melbourne,VIC,Australia,-37.7254,144.8878
15642,CrossFit DRC,Melbourne,VIC,Australia,-37.8685,144.7552
16773,Northside CrossFit,Melbourne,VIC,Australia,-37.7838,145.016
17312,CrossFit Mulgrave,Melbourne,VIC,Australia,-37.9237,145.1616
17379,Max Spirit CrossFit,Melbourne,VIC,Australia,-37.7698,144.9488
18155,CrossFit Bundoora,Melbourne,VIC,Australia,-37.6838,145.0716
19025,CrossFit Essendon,Melbourne,VIC,Australia,-37.7551,144.8665
19175,CrossFit Lilydale Ranges,Melbourne,VIC,Australia,-37.7493,145.3497
21026,Escapades CrossFit,Melbourne,VIC,Australia,-37.8147,145.2199
21177,CrossFit 3083,Melbourne,VIC,Australia,-37.7021,145.0694
14175,CrossFit Mildura,Mildura,VIC,Australia,-34.1924,142.1675
15806,CrossFit Motion 136,Mildura,VIC,Australia,-34.1963,142.167
17463,CrossFit Bellarine,Moolap,VIC,Australia,-38.1652,144.4102
8,CrossFit Moorabbin,Moorabbin,VIC,Australia,-37.9424,145.0619
8122,CrossFit Mordy,Mordialloc,VIC,Australia,-37.9916,145.104
7121,Wolfe Den CrossFit,Mornington,VIC,Australia,-38.23,145.0486
15980,CrossFit Mt. Eliza,Mt Eliza,VIC,Australia,-38.1856,145.1167
20690,CrossFit Casey,Narre Warren,VIC,Australia,-38.0273,145.3009
21081,CrossFit Narre Warren,Narre Warren,VIC,Australia,-38.0271,145.3016
20725,CrossFit Noble Park,Noble Park,VIC,Australia,-37.9559,145.1817
4777,Bring It On CrossFit,North Geelong,VIC,Australia,-38.1232,144.3485
3991,Charge CrossFit,Northcote,VIC,Australia,-37.7673,144.9857
7256,CrossFit Chadstone,Oakleigh,VIC,Australia,-37.892,145.0903
19334,CrossFit Monash,Oakleigh,VIC,Australia,-37.8925,145.0965
13925,CrossFit Pakenham,Pakenham,VIC,Australia,-38.0845,145.4996
17085,Cardinia CrossFit,Pakenham,VIC,Australia,-38.0785,145.4827
6995,CrossFit Bamboo,Port Melbourne,VIC,Australia,-37.828,144.9383
8387,Pure Movement CrossFit,Port Melbourne,VIC,Australia,-37.8338,144.9485
1990,CrossFit South Yarra,Prahran,VIC,Australia,-37.8472,144.9907
7723,CrossFit Health Creation,Ravenhall,VIC,Australia,-37.7652,144.7524
10739,CrossFit Hurakan,Reservoir,VIC,Australia,-37.7141,144.9864
